obs,action,reward,price
"[0.9522857142857143, 2.0, 0.26666666666666666, -1.0, -1.0, -0.38888888888888884, -0.07376743893755702, -0.0022499718753521414, 0.0, 1.0, 0.125, 0.1922, -0.6, -0.13548387096774192, 0.35289373814041747, 1.0, 0.0]",HOLD,-2.555091714104997,6666.0
"[0.9523571428571429, 2.0, 0.26666666666666666, -1.0, -1.0, -0.3333333333333334, -0.07070104871481817, 0.004501462975468051, 0.0, 1.0, 0.125, 0.1997, -0.6, -0.13548387096774192, 0.35289373814041747, 1.0, 0.0]",HOLD,-2.555091714104997,6666.5
"[0.9524285714285714, 2.0, 0.26666666666666666, -1.0, -1.0, -0.41935483870967744, -0.06350960324762127, 0.006001950633955921, 0.0, 1.0, 0.16666666666666666, 0.207, 0.6, -0.13548387096774192, 0.35632511068943706, 1.0, 0.0]",HOLD,4.058633776091082,6667.0
"[0.9524285714285714, 2.0, 0.26666666666666666, -1.0, -1.0, -0.2666666666666667, -0.05316674110972599, 0.007502438292443792, 0.0, 1.0, 0.16666666666666666, 0.2144, -0.6, -0.13548387096774192, 0.35632511068943706, 1.0, 0.0]",HOLD,-2.5413662239089185,6667.0
"[0.9523571428571429, 2.0, 0.26666666666666666, -1.0, -1.0, -0.2666666666666667, -0.04445941344229141, 0.006001500375094615, 0.0, 1.0, 0.08333333333333333, 0.2207, 0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.5
"[0.9523928571428572, 2.0, 0.26666666666666666, -1.0, -1.0, -0.2142857142857143, -0.041121579333866974, 0.001500150015001367, 0.0, 1.0, 0.041666666666666664, 0.2257, -0.6, -0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.75
"[0.9524285714285714, 2.0, 0.26666666666666666, 1.0, -1.0, -0.2142857142857143, -0.036048530559855865, 0.0022502250225020504, 0.0, 1.0, 0.020833333333333332, 0.2244, 0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6667.0
"[0.9522857142857143, 2.0, 0.26666666666666666, -1.0, -1.0, -0.04000000000000014, -0.02966939135631037, 0.0015000375009366351, 0.0, 1.0, 0.0, 0.2157, -0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.0
"[0.9523571428571429, 2.0, 0.26666666666666666, -1.0, -1.0, -0.1428571428571429, -0.03230767104159895, -0.0029998500074990275, 0.0, 1.0, -0.08333333333333333, 0.2031, -0.6, -0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.5
"[0.9523214285714285, 2.0, 0.26666666666666666, -1.0, -1.0, -0.03448275862068968, -0.030019406506835367, -0.0014999250037495138, 0.0, 1.0, 0.0, 0.1913, 0.6, -0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.25
"[0.9523571428571429, 2.0, 0.26666666666666666, 1.0, -1.0, 0.33333333333333315, -0.02987958449712096, -0.0007500187504683176, 0.0, 1.0, -0.041666666666666664, 0.1789, -0.6, -0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.5
"[0.9523571428571429, 2.0, 0.26666666666666666, 1.0, -1.0, 0.36363636363636376, -0.027436846613363743, -0.0007499906251173805, 0.0, 1.0, -0.041666666666666664, 0.1655, -0.6, -0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.5
"[0.9522857142857143, 2.0, 0.26666666666666666, -1.0, -1.0, 0.36363636363636376, -0.025215466976624155, -0.0014999250037495138, 0.0, 1.0, 0.041666666666666664, 0.1524, 0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.0
"[0.9521428571428572, 2.0, 0.26666666666666666, -1.0, -1.0, 0.18181818181818188, -0.02717618872929961, 0.0, 0.0, 1.0, -0.041666666666666664, 0.1384, -0.6, -0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.0
"[0.9522142857142857, 2.0, 0.26666666666666666, -1.0, -1.0, -0.18181818181818188, -0.036375276055059656, -0.004500112502812126, 0.0, 1.0, -0.10416666666666667, 0.1244, -0.6, -0.13548387096774192, 0.35117805186590767, 1.0, 0.0]",HOLD,-2.561954459203036,6665.5
"[0.952, 2.0, 0.26666666666666666, -1.0, -1.0, -0.08333333333333329, -0.039179789827358036, -0.002250140633790476, 0.0, 1.0, -0.08333333333333333, 0.1115, 0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6664.0
"[0.9520714285714286, 2.0, 0.26666666666666666, -1.0, -1.0, -0.35714285714285693, -0.05288834564598801, -0.0075001875046876165, 0.0, 1.0, -0.20833333333333334, 0.1025, 0.6, -0.0967741935483871, 0.351786843769766, 1.0, 0.0]",HOLD,4.040480708412397,6664.5
"[0.9521071428571428, 2.0, 0.26666666666666666, -1.0, -1.0, -0.35714285714285693, -0.059037282087956555, -0.006000150003750981, 0.0, 1.0, -0.125, 0.0993, 0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6664.75
"[0.9521428571428572, 2.0, 0.26666666666666666, -1.0, -1.0, -0.31034482758620696, -0.06119032405295002, -0.0037503750375034173, 0.0, 1.0, -0.020833333333333332, 0.0992, 0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.0
"[0.9520714285714286, 2.0, 0.26666666666666666, -1.0, -1.0, -0.2142857142857143, -0.06018529355396822, 0.0, 0.0, 1.0, -0.041666666666666664, 0.0998, 0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6664.5
"[0.9522142857142857, 2.0, 0.26666666666666666, -1.0, -1.0, -0.31034482758620696, -0.0626995070677367, -0.003000525091891859, 0.0, 1.0, 0.041666666666666664, 0.0996, -0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.5
"[0.9522857142857143, 2.0, 0.26666666666666666, -1.0, -1.0, -0.1875, -0.05597889554710491, 0.00450180072028683, 0.0, 1.0, 0.08333333333333333, 0.1019, 0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.0
"[0.9523214285714285, 2.0, 0.26666666666666666, 1.0, -1.0, 0.0, -0.046088473515555964, 0.004501462975468051, 0.0, 1.0, 0.10416666666666667, 0.1056, 0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.25
"[0.95225, 2.0, 0.26666666666666666, -1.0, -1.0, -0.03448275862068968, -0.03582101217052695, 0.004501294122061239, 0.0, 1.0, 0.10416666666666667, 0.1104, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.75
"[0.95225, 2.0, 0.26666666666666666, -1.0, -1.0, -0.06666666666666671, -0.03135482525485713, 0.002250562640662146, 0.0, 1.0, 0.10416666666666667, 0.115, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.75
"[0.9521785714285714, 2.0, 0.26666666666666666, -1.0, -1.0, -0.1034482758620689, -0.027498226459101716, 0.0037512191462241162, 0.0, 1.0, 0.020833333333333332, 0.1194, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.25
"[0.9521785714285714, 2.0, 0.26666666666666666, -1.0, -1.0, -0.16129032258064513, -0.028147568968688575, -0.0007501312729729648, 0.0, 1.0, -0.0625, 0.1226, -0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.25
"[0.9521785714285714, 2.0, 0.26666666666666666, -1.0, -1.0, -0.1034482758620689, -0.028334765739964497, -0.0022502250225020504, 0.0, 1.0, -0.08333333333333333, 0.1229, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.25
"[0.9521428571428572, 2.0, 0.26666666666666666, -1.0, -1.0, 0.04, -0.028152697152290785, -0.0030001875117191545, 0.0, 1.0, -0.041666666666666664, 0.1213, -0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.0
"[0.9522142857142857, 2.0, 0.26666666666666666, 1.0, -1.0, -0.08333333333333329, -0.029681969672674315, -0.0022503094175441163, 0.0, 1.0, -0.0625, 0.1194, -0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.5
"[0.9521785714285714, 2.0, 0.26666666666666666, -1.0, -1.0, 0.3, -0.026557596997736254, -0.0007501031391821122, 0.0, 1.0, 0.020833333333333332, 0.1187, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.25
"[0.9521428571428572, 2.0, 0.26666666666666666, -1.0, -1.0, 0.1578947368421052, -0.02579904617559805, 0.0, 0.0, 1.0, 0.0, 0.1175, 0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.0
"[0.9521428571428572, 2.0, 0.26666666666666666, -1.0, -1.0, 0.052631578947368494, -0.026910022924403164, -0.0007501594088754615, 0.0, 1.0, -0.020833333333333332, 0.1146, -0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.0
"[0.95225, 2.0, 0.26666666666666666, 1.0, -1.0, 0.0, -0.02747546339751352, -0.0007501594088754615, 0.0, 1.0, 0.0, 0.1113, 0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.75
"[0.9523928571428572, 2.0, 0.26666666666666666, 1.0, 1.0, 0.2631578947368422, -0.021627766820620307, 0.002250562640662146, 0.0, 1.0, 0.020833333333333332, 0.1087, -0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.75
"[0.9523571428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.2631578947368422, -0.008826122401205793, 0.003750656364864824, 0.0, 1.0, 0.125, 0.1065, -0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.5
"[0.9524642857142858, 2.0, 0.26666666666666666, 1.0, 1.0, 0.11111111111111115, -0.0006847524519798754, 0.0037507970443728667, 0.0, 1.0, 0.125, 0.105, -0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.25
"[0.9523571428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.2, 0.01168076645999463, 0.006751687921981997, 0.0, 1.0, 0.1875, 0.1056, -0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.5
"[0.9523571428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.14285714285714277, 0.015255292091569572, 0.004501125281319851, 0.0, 1.0, 0.0625, 0.1077, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.5
"[0.9523928571428572, 2.0, 0.26666666666666666, 1.0, 1.0, 0.14285714285714277, 0.017881608207335375, 0.0022503094175441163, 0.0, 1.0, -0.020833333333333332, 0.1094, -0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.75
"[0.9524285714285714, 2.0, 0.26666666666666666, 1.0, 1.0, 0.3, 0.02172602954979084, 0.0, 0.0, 1.0, 0.020833333333333332, 0.11, -0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.0
"[0.9523928571428572, 2.0, 0.26666666666666666, 1.0, 1.0, 0.33333333333333315, 0.026480477541372237, 0.0015000375009366351, 0.0, 1.0, -0.020833333333333332, 0.1097, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.75
"[0.9524285714285714, 2.0, 0.26666666666666666, 1.0, 1.0, 0.27272727272727265, 0.027908815469891123, -0.001499868761483114, 0.0, 1.0, 0.020833333333333332, 0.1099, 0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6667.0
"[0.9522142857142857, 2.0, 0.26666666666666666, -1.0, -1.0, 0.36363636363636376, 0.03070115686759891, 0.0015000375009366351, 0.0, 1.0, 0.041666666666666664, 0.1105, -0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.5
"[0.9523214285714285, 2.0, 0.26666666666666666, 1.0, 1.0, 0.0, 0.020578387435853072, -0.0030000750018754907, 0.0, 1.0, -0.10416666666666667, 0.1108, -0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.25
"[0.9523928571428572, 2.0, 0.26666666666666666, 1.0, 1.0, 0.14285714285714277, 0.018396160951670026, -0.001499981250234761, 0.0, 1.0, -0.0625, 0.1105, -0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.75
"[0.9522857142857143, 2.0, 0.26666666666666666, 1.0, 1.0, 0.24137931034482762, 0.020464169793194743, -0.0007499625018758671, 0.0, 1.0, 0.0, 0.1109, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.0
"[0.9523214285714285, 2.0, 0.26666666666666666, 1.0, 1.0, 0.125, 0.015874506606724025, -0.0022499718753521414, 0.0, 1.0, -0.08333333333333333, 0.1086, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.25
"[0.9524285714285714, 2.0, 0.26666666666666666, 1.0, 1.0, 0.06666666666666657, 0.014090846788167254, -0.002249887505625381, 0.0, 1.0, 0.0625, 0.1049, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6667.0
"[0.9525, 2.0, 0.26666666666666666, 1.0, 1.0, 0.03448275862068954, 0.018513452127353957, 0.004500787637837789, 0.0, 1.0, 0.0625, 0.1022, -0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.5
"[0.9524642857142858, 2.0, 0.26666666666666666, 1.0, 1.0, 0.13333333333333328, 0.02575342519685364, 0.0037502343896500534, 0.0, 1.0, 0.0625, 0.1005, 0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6667.25
"[0.9523571428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.0, 0.02914083026425942, 0.001499981250234761, 0.0, 1.0, 0.10416666666666667, 0.0995, -0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.5
"[0.9521785714285714, 2.0, 0.26666666666666666, -1.0, -1.0, 0.0, 0.025482310920779128, 0.001500150015001367, 0.0, 1.0, 0.020833333333333332, 0.0996, -0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.25
"[0.9520357142857143, 2.0, 0.26666666666666666, -1.0, -1.0, -0.1515151515151514, 0.01235695764025877, -0.0030001875117191545, 0.0, 1.0, -0.14583333333333334, 0.0996, -0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6664.25
"[0.9520357142857143, 2.0, 0.26666666666666666, -1.0, -1.0, -0.27777777777777773, -0.006039479411901994, -0.008249587520623436, 0.0, 1.0, -0.2708333333333333, 0.1001, 0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6664.25
"[0.9520357142857143, 2.0, 0.26666666666666666, -1.0, -1.0, -0.31428571428571417, -0.020379865204631642, -0.009748781402325601, 0.0, 1.0, -0.25, 0.1016, -0.6, -0.0967741935483871, 0.3552182163187856, 1.0, 0.0]",HOLD,-2.5457938013915244,6664.25
"[0.9521428571428572, 2.0, 0.26666666666666666, -1.0, -1.0, -0.2941176470588235, -0.03138114722114551, -0.008999212568900905, 0.0, 1.0, -0.1875, 0.1021, -0.6, -0.13548387096774192, 0.35804079696394686, 1.0, 0.0]",HOLD,-2.5345034788108793,6665.0
"[0.9520714285714286, 2.0, 0.26666666666666666, -1.0, -1.0, -0.2222222222222223, -0.03366141361802875, -0.004500112502812126, 0.0, 1.0, -0.020833333333333332, 0.1059, 0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6664.5
"[0.9521785714285714, 2.0, 0.26666666666666666, -1.0, -1.0, -0.125, -0.03905080767144682, -0.002250478226624164, 0.0, 1.0, 0.020833333333333332, 0.1121, 0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.25
"[0.9522142857142857, 2.0, 0.26666666666666666, -1.0, -1.0, -0.125, -0.03684728088273914, 0.0030010878943631525, 0.0, 1.0, 0.08333333333333333, 0.1167, -0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.5
"[0.95225, 2.0, 0.26666666666666666, -1.0, -1.0, -0.16129032258064513, -0.032709118122966174, 0.00375135986795172, 0.0, 1.0, 0.10416666666666667, 0.1208, 0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.75
"[0.9522142857142857, 2.0, 0.26666666666666666, -1.0, -1.0, -0.03448275862068968, -0.027099523663764558, 0.004501631841544729, 0.0, 1.0, 0.0625, 0.1233, 0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.5
"[0.9524642857142858, 2.0, 0.26666666666666666, 1.0, 1.0, -0.1034482758620689, -0.024387945069429408, 0.001500375093774764, 0.0, 1.0, 0.08333333333333333, 0.1252, -0.6, -0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.25
"[0.9523571428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.03030303030303031, -0.008031537949591439, 0.008252682121687727, 0.0, 1.0, 0.16666666666666666, 0.1283, 0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.5
"[0.9523571428571429, 2.0, 0.26666666666666666, 1.0, 1.0, -0.11764705882352956, -0.0011059301891691575, 0.0037507970443728667, 0.0, 1.0, 0.08333333333333333, 0.1304, 0.6, -0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.5
"[0.9523928571428572, 2.0, 0.26666666666666666, 1.0, 1.0, -0.09090909090909094, 0.0043377710377171756, 0.003000525091891859, 0.0, 1.0, 0.0625, 0.1311, 0.6, -0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.75
"[0.9525, 2.0, 0.26666666666666666, 1.0, 1.0, 0.03225806451612897, 0.010546741148118599, 0.003000412556728449, 0.0, 1.0, 0.10416666666666667, 0.1305, 0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6667.5
"[0.9524642857142858, 2.0, 0.26666666666666666, 1.0, 1.0, 0.31034482758620696, 0.02127202626588769, 0.006001050183783718, 0.0, 1.0, 0.020833333333333332, 0.1273, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6667.25
"[0.9525, 2.0, 0.26666666666666666, 1.0, 1.0, 0.4615384615384616, 0.027442648792202817, 0.0, 0.0, 1.0, 0.0625, 0.1216, 0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6667.5
"[0.9525357142857143, 2.0, 0.26666666666666666, 1.0, 1.0, 0.4814814814814815, 0.033956156664862645, 0.0030000750018732703, 0.0, 1.0, 0.08333333333333333, 0.117, 0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6667.75
"[0.9526071428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.5, 0.04066777072030163, 0.0037500937523438083, 0.0, 1.0, 0.08333333333333333, 0.1132, 0.6, 0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6668.25
"[0.9526071428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.4814814814814815, 0.049449174048822896, 0.004499943750704283, 0.0, 1.0, 0.0625, 0.1149, 0.6, 0.17419354838709677, 0.35571631878557874, 1.0, 0.0]",HOLD,4.056198608475648,6668.25
"[0.9526071428571429, 2.0, 0.26666666666666666, 1.0, 1.0, 0.6, 0.055765667550349465, 0.0022497187851522327, 0.0, 1.0, 0.08333333333333333, 0.1165, -0.6, 0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6668.25
"[0.95275, 2.0, 0.26666666666666666, 1.0, 1.0, 0.5454545454545453, 0.06007729704006124, 0.002999737522966228, 0.0, 1.0, 0.0625, 0.1153, 0.6, 0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6669.25
"[0.9525357142857143, 2.0, 0.26666666666666666, 1.0, 1.0, 0.6, 0.0707426095658775, 0.005249343832018916, 0.0, 1.0, 0.125, 0.1152, -0.6, 0.13548387096774192, 0.35289373814041747, 1.0, 0.0]",HOLD,-2.555091714104997,6667.75
"[0.9524642857142858, 2.0, 0.26666666666666666, 1.0, 1.0, 0.2666666666666667, 0.06633316974593981, 0.0, 0.0, 1.0, -0.041666666666666664, 0.1161, -0.6, 0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.25
"[0.9525, 2.0, 0.26666666666666666, 1.0, 1.0, 0.2258064516129032, 0.058132388416015604, -0.002999287669178674, 0.0, 1.0, -0.08333333333333333, 0.1207, -0.6, 0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.5
"[0.9525357142857143, 2.0, 0.26666666666666666, 1.0, 1.0, 0.04, 0.05303812790289157, -0.0022494657518845607, 0.0, 1.0, -0.0625, 0.127, 0.6, 0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6667.75
"[0.9525357142857143, 2.0, 0.26666666666666666, 1.0, 1.0, 0.21739130434782608, 0.05043735993804148, -0.0014996438345882268, 0.0, 1.0, -0.125, 0.1347, 0.6, 0.13548387096774192, 0.35289373814041747, 1.0, 0.0]",HOLD,4.044908285895003,6667.75
"[0.9525, 2.0, 0.26666666666666666, 1.0, 1.0, 0.21739130434782608, 0.047831543023312405, -0.004498256925440369, 0.0, 1.0, 0.0, 0.1428, -0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6667.5
"[0.9522857142857143, 2.0, 0.26666666666666666, -1.0, -1.0, 0.13043478260869562, 0.043246412603548376, -0.0007498781448012082, 0.0, 1.0, 0.020833333333333332, 0.1519, 0.6, 0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6666.0
"[0.9523571428571429, 2.0, 0.26666666666666666, -1.0, 1.0, -0.2307692307692308, 0.027202291026696912, -0.0037496719037077852, 0.0, 1.0, -0.125, 0.1541, -0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.5
"[0.9522857142857143, 2.0, 0.26666666666666666, -1.0, -1.0, -0.11111111111111129, 0.018313566711731254, -0.0029996250468689034, 0.0, 1.0, -0.10416666666666667, 0.1571, -0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.0
"[0.9523928571428572, 2.0, 0.26666666666666666, -1.0, 1.0, -0.2142857142857143, 0.00715442800301389, -0.005249147013610678, 0.0, 1.0, -0.14583333333333334, 0.1622, 0.6, 0.13548387096774192, 0.35460942441492727, 1.0, 0.0]",HOLD,4.051771030993042,6666.75
"[0.9523214285714285, 2.0, 0.26666666666666666, -1.0, -1.0, -0.13333333333333341, 0.004311073741519067, -0.0029995125792048327, 0.0, 1.0, -0.0625, 0.1653, -0.6, 0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6666.25
"[0.95225, 2.0, 0.26666666666666666, -1.0, -1.0, -0.2666666666666667, -0.001952480030740844, -0.003749531308585574, 0.0, 1.0, 0.020833333333333332, 0.1677, -0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6665.75
"[0.9521785714285714, 2.0, 0.26666666666666666, -1.0, -1.0, -0.3125, -0.010819958150750607, -0.0007500750075006835, 0.0, 1.0, -0.0625, 0.1677, 0.6, 0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6665.25
"[0.9519642857142857, 2.0, 0.26666666666666666, -1.0, -1.0, -0.3529411764705884, -0.02163161079342899, -0.0037500937523438083, 0.0, 1.0, -0.0625, 0.1657, -0.6, 0.13548387096774192, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6663.75
"[0.9518571428571428, 2.0, 0.26666666666666666, -1.0, -1.0, -0.6111111111111112, -0.04181134278596801, -0.006750675067506151, 0.0, 1.0, -0.25, 0.1645, 0.6, 0.13548387096774192, 0.3631878557874763, 1.0, 0.0]",HOLD,4.086084756483238,6663.0
"[0.9519642857142857, 2.0, 0.26666666666666666, -1.0, -1.0, -0.5757575757575759, -0.06312498818915628, -0.011249859376758486, 0.0, 1.0, -0.2708333333333333, 0.1653, -0.6, 0.0967741935483871, 0.3569339025932954, 1.0, 0.0]",HOLD,-2.5389310562934853,6663.75
"[0.9517857142857142, 2.0, 0.26666666666666666, -1.0, -1.0, -0.41176470588235276, -0.07312085081248369, -0.007500468779297886, 0.0, 1.0, -0.16666666666666666, 0.1646, 0.6, 0.13548387096774192, 0.35632511068943706, 1.0, 0.0]",HOLD,4.058633776091082,6662.5
"[0.9517857142857142, 2.0, 0.26666666666666666, -1.0, -1.0, -0.5263157894736844, -0.09008702832161361, -0.009751340809360798, 0.0, 1.0, -0.22916666666666666, 0.1678, -0.6, 0.0967741935483871, 0.3535025300442758, 1.0, 0.0]",HOLD,-2.5526565464895636,6662.5
"[0.952, 2.0, 0.26666666666666666, -1.0, -1.0, -0.5675675675675678, -0.10234929246571482, -0.008251753497618974, 0.0, 1.0, -0.10416666666666667, 0.17, -0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6664.0
"[0.9519642857142857, 2.0, 0.26666666666666666, -1.0, -1.0, -0.34883720930232553, -0.09882973410058185, 0.0007503282686194268, 0.0, 1.0, 0.08333333333333333, 0.1748, 0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6663.75
"[0.9518928571428571, 2.0, 0.26666666666666666, -1.0, -1.0, -0.34883720930232553, -0.09693859832677845, 0.0022512381810013693, 0.0, 1.0, 0.0, 0.1816, 0.6, 0.0967741935483871, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6663.25
"[0.9518928571428571, 2.0, 0.26666666666666666, -1.0, -1.0, -0.28205128205128205, -0.0983383036061241, -0.0015006565372344127, 0.0, 1.0, 0.0625, 0.1897, -0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6663.25
"[0.9517857142857142, 2.0, 0.26666666666666666, -1.0, -1.0, -0.3513513513513513, -0.0983200386685894, 0.002251407129456595, 0.0, 1.0, 0.0625, 0.1974, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6662.5
"[0.9519285714285715, 2.0, 0.26666666666666666, -1.0, -1.0, -0.3684210526315789, -0.10316500441376775, 0.0, 0.0, 1.0, -0.125, 0.2066, 0.6, 0.05806451612903226, 0.35, 1.0, 0.0]",HOLD,4.033333333333333,6663.5
"[0.9519285714285715, 2.0, 0.26666666666666666, -1.0, -1.0, -0.3333333333333334, -0.09781037179091072, -0.0015006002400963503, 0.0, 1.0, -0.020833333333333332, 0.2176, -0.6, 0.01935483870967742, 0.35, 1.0, 0.0]",HOLD,-2.566666666666667,6663.5
